Restaurant,url
Mama Noodle Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d12879314-Reviews-Mama_Noodle_Cafe-Ipoh_Kinta_District_Perak.html
MINERS ARMS Ipoh Oldtown,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d19834758-Reviews-MINERS_ARMS_Ipoh_Oldtown-Ipoh_Kinta_District_Perak.html
Ray of Hope Ipoh,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d15002315-Reviews-Ray_of_Hope_Ipoh-Ipoh_Kinta_District_Perak.html
Suka Kafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d20052087-Reviews-Suka_Kafe-Ipoh_Kinta_District_Perak.html
"Allongs, Warong Ipoh Lontong",https://www.tripadvisor.com.my/Restaurant_Review-g298298-d9803823-Reviews-Allongs_Warong_Ipoh_Lontong-Ipoh_Kinta_District_Perak.html
Fu Man Lou Home Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d20991607-Reviews-Fu_Man_Lou_Home_Cuisine-Ipoh_Kinta_District_Perak.html
Ninety Six Vegetarian Food,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13237330-Reviews-Ninety_Six_Vegetarian_Food-Ipoh_Kinta_District_Perak.html
Olivenz Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d8827464-Reviews-Olivenz_Cafe-Ipoh_Kinta_District_Perak.html
Vintage Coffee and Bread,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13196811-Reviews-Vintage_Coffee_and_Bread-Ipoh_Kinta_District_Perak.html
Fried Noodle Stall at Restoran The Little Ipoh,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d10032069-Reviews-Fried_Noodle_Stall_at_Restoran_The_Little_Ipoh-Ipoh_Kinta_District_Perak.html
Kafe Zun Seng Fatt,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d13286956-Reviews-Kafe_Zun_Seng_Fatt-Ipoh_Kinta_District_Perak.html
Restoran Vegas,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d14898930-Reviews-Restoran_Vegas-Ipoh_Kinta_District_Perak.html
PakNil's BBQ & Grill,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d10751291-Reviews-PakNil_s_BBQ_Grill-Ipoh_Kinta_District_Perak.html
Kedai Makanan Canning Garden,https://www.tripadvisor.com.my/Restaurant_Review-g298298-d12804539-Reviews-Kedai_Makanan_Canning_Garden-Ipoh_Kinta_District_Perak.html
